,ticker,Date,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2018-12-31,PRLB,2018-12-31,28735000.0,,91655000.0,,76588000.0,121046000.0,238679000.0,88898000.0,88898000.0,,,,,,15067000.0,445596000.0,356698000.0,206917000.0,2757000.0,,76588000.0,76588000.0
2017-12-31,PRLB,2017-12-31,23560000.0,,74435000.0,,51778000.0,98056000.0,193842000.0,72226000.0,72226000.0,,,,,,22657000.0,344490000.0,272264000.0,150648000.0,2209000.0,,51778000.0,51778000.0
2020-12-31,DMTK,2020-12-31,5293000.0,,-35249000.0,,-35249000.0,28889000.0,-96000.0,-34278000.0,-34278000.0,,,,,,0.0,5885000.0,40163000.0,5981000.0,-971000.0,,-35249000.0,-35249000.0
2019-12-31,DMTK,2019-12-31,2497000.0,,-19689000.0,,-19689000.0,15168000.0,60000.0,-17605000.0,-17605000.0,,-2657000.0,,,,0.0,3364000.0,20969000.0,3304000.0,-2084000.0,,-19689000.0,-19689000.0
2018-12-31,DMTK,2018-12-31,2054000.0,,-10004000.0,,-10004000.0,6321000.0,-185000.0,-8560000.0,-8560000.0,,-1093000.0,,,,0.0,2442000.0,11002000.0,2627000.0,-1444000.0,,-10004000.0,-10004000.0
2017-12-31,DMTK,2017-12-31,1997203.0,,-8369049.0,,-8369049.0,5501644.0,-852575.0,-8351422.0,-8351422.0,,-17627.0,,,,0.0,1718612.0,10070034.0,2571187.0,-17627.0,,-8369049.0,-8369049.0
2020-12-31,APPN,2020-12-31,70241000.0,,-32594000.0,,-33477000.0,183468000.0,215807000.0,-37902000.0,-37902000.0,,-478000.0,,,,883000.0,304573000.0,342475000.0,88766000.0,5308000.0,,-33477000.0,-33477000.0
2019-12-31,APPN,2019-12-31,58043000.0,,-49894000.0,,-50714000.0,158936000.0,166511000.0,-50468000.0,-50468000.0,,-367000.0,,,,820000.0,260352000.0,310820000.0,93841000.0,574000.0,,-50714000.0,-50714000.0
2018-12-31,APPN,2018-12-31,44724000.0,,-49212000.0,,-49451000.0,143813000.0,141818000.0,-46719000.0,-46719000.0,,-198000.0,,,,239000.0,226743000.0,273462000.0,84925000.0,-2493000.0,,-49451000.0,-49451000.0
2017-12-31,APPN,2017-12-31,34835000.0,,-30246000.0,,-31007000.0,109116000.0,112140000.0,-31811000.0,-31811000.0,,-473000.0,,,,761000.0,176737000.0,208548000.0,64597000.0,1565000.0,,-31007000.0,-31364000.0
2020-12-31,NNI,2020-12-31,,,450486000.0,-3693000.0,352443000.0,515714000.0,992605000.0,0.0,214697000.0,142295000.0,,,,,100860000.0,1095626000.0,880929000.0,103021000.0,235789000.0,,349626000.0,352443000.0
2019-12-31,NNI,2019-12-31,,,176745000.0,4382000.0,141803000.0,476283000.0,928294000.0,0.0,193298000.0,152464000.0,,,,,35451000.0,1028711000.0,835413000.0,100417000.0,-16553000.0,,141294000.0,141803000.0
2018-12-31,NNI,2018-12-31,,,286294000.0,10315000.0,227913000.0,436179000.0,974739000.0,0.0,297656000.0,153008000.0,,,,,58770000.0,1051231000.0,753575000.0,76492000.0,-11003000.0,,227524000.0,227913000.0
2017-12-31,NNI,2017-12-31,,,226684000.0,15858000.0,173166000.0,301885000.0,742316000.0,0.0,273008000.0,126982000.0,,,,,64863000.0,800944000.0,527936000.0,58628000.0,-46324000.0,,161821000.0,173166000.0
2020-12-31,DNMR,2020-12-31,7316000.0,,-8853000.0,,-8853000.0,21280000.0,12859000.0,-15737000.0,-15737000.0,,-2427000.0,,,,0.0,47333000.0,63070000.0,34474000.0,6884000.0,,-8853000.0,-8853000.0
2019-12-31,DNMR,2019-12-31,5039000.0,,-15429000.0,,-19514000.0,16828000.0,11465000.0,-10402000.0,-10402000.0,,-3475000.0,,,,4085000.0,32344000.0,42746000.0,20879000.0,-5027000.0,,-19514000.0,-19514000.0
2018-12-31,DNMR,2018-12-31,5079000.0,,259000.0,,208000.0,7358000.0,11245000.0,-1192000.0,-1192000.0,,-3232000.0,,,,51000.0,30454000.0,31646000.0,19209000.0,1451000.0,,208000.0,208000.0
2020-12-31,FLGT,2020-12-31,10822000.0,,286842000.0,,214310000.0,25667000.0,331905000.0,295416000.0,295416000.0,,,,,,72532000.0,421712000.0,126296000.0,89807000.0,-8574000.0,,214310000.0,214310000.0
2019-12-31,FLGT,2019-12-31,6537000.0,,-368000.0,,-411000.0,12312000.0,18421000.0,-428000.0,-428000.0,,,,,,43000.0,32528000.0,32956000.0,14107000.0,60000.0,,-411000.0,-411000.0
2018-12-31,FLGT,2018-12-31,5534000.0,,-5571000.0,,-5607000.0,10190000.0,10654000.0,-5070000.0,-5070000.0,,,,,,36000.0,21351000.0,26421000.0,10697000.0,-501000.0,,-5607000.0,-5607000.0
2017-12-31,FLGT,2017-12-31,4223000.0,,-3525000.0,,-2510000.0,9438000.0,10179000.0,-3482000.0,-3482000.0,,,,,,-1015000.0,18730000.0,22212000.0,8551000.0,-43000.0,,-2510000.0,-2510000.0
2020-12-31,GDOT,2020-12-31,,,28095000.0,,23131000.0,908257000.0,1258072000.0,0.0,56814000.0,293001000.0,,,,,4964000.0,1258072000.0,1201258000.0,0.0,-28719000.0,,23131000.0,22785000.0
2019-12-31,GDOT,2019-12-31,,,121081000.0,,99897000.0,786291000.0,1106731000.0,0.0,119793000.0,200647000.0,,,,,21184000.0,1106731000.0,986938000.0,0.0,1288000.0,,99897000.0,99897000.0
2018-12-31,GDOT,2018-12-31,,,123817000.0,,118703000.0,749780000.0,1060529000.0,0.0,128037000.0,182712000.0,,,,,5114000.0,1060529000.0,932492000.0,0.0,-4220000.0,,118703000.0,118703000.0
2017-12-31,GDOT,2017-12-31,,,103458000.0,,85887000.0,639162000.0,895285000.0,0.0,95112000.0,161011000.0,,,,,17571000.0,895285000.0,800173000.0,0.0,8346000.0,,85887000.0,85887000.0
2020-12-31,ATER,2020-12-31,8130000.0,,-63078000.0,,-63126000.0,98636000.0,85329000.0,-21437000.0,-21437000.0,,-5038000.0,,,,48000.0,185704000.0,207141000.0,100375000.0,-41641000.0,,-63126000.0,-63126000.0
2019-12-31,ATER,2019-12-31,10661000.0,,-58760000.0,,-58789000.0,88712000.0,45040000.0,-54333000.0,-54333000.0,,-4532000.0,,,,29000.0,114451000.0,168784000.0,69411000.0,-4427000.0,,-58789000.0,-58789000.0
2018-12-31,ATER,2018-12-31,3655000.0,,-31768000.0,,-31823000.0,51757000.0,25983000.0,-29429000.0,-29429000.0,,-2354000.0,,,,55000.0,73279000.0,102708000.0,47296000.0,-2339000.0,,-31823000.0,-31823000.0
2017-12-31,ATER,2017-12-31,3698000.0,,-23029000.0,,-23067000.0,32573000.0,13678000.0,-22593000.0,-22593000.0,,-413000.0,,,,38000.0,36459000.0,59052000.0,22781000.0,-436000.0,,-23067000.0,-23067000.0
2020-12-31,OSTK,2020-12-31,,,47160000.0,62634000.0,56001000.0,535907000.0,579533000.0,43626000.0,43626000.0,,-1971000.0,,,,989000.0,2549783000.0,2506157000.0,1970250000.0,3534000.0,,46171000.0,51507000.0
2019-12-31,OSTK,2019-12-31,,,-134535000.0,62771000.0,-121841000.0,415176000.0,293093000.0,-122083000.0,-122083000.0,,-342000.0,,,,185000.0,1459418000.0,1581501000.0,1166325000.0,-12452000.0,,-134720000.0,-120645000.0
2018-12-31,OSTK,2018-12-31,,,-219954000.0,78960000.0,-206070000.0,565114000.0,353908000.0,-211206000.0,-211206000.0,,-1468000.0,,,,-2384000.0,1821592000.0,2032798000.0,1467684000.0,-8748000.0,,-217570000.0,-204877000.0
2017-12-31,OSTK,2017-12-31,,,-47734000.0,-3505000.0,-109878000.0,387185000.0,340551000.0,-46634000.0,-46634000.0,,-2937000.0,,,,64188000.0,1744756000.0,1791390000.0,1404205000.0,-1100000.0,,-111922000.0,-107134000.0
2020-12-31,VCYT,2020-12-31,17204000.0,,-34909000.0,,-34909000.0,87612000.0,77116000.0,-32795000.0,-32795000.0,,-229000.0,,,,0.0,117483000.0,150278000.0,40367000.0,-2114000.0,,-34909000.0,-34909000.0
2019-12-31,VCYT,2019-12-31,14851000.0,,-12599000.0,,-12599000.0,82720000.0,83845000.0,-15127000.0,-15127000.0,,-677000.0,,,,0.0,120368000.0,135495000.0,36523000.0,2528000.0,,-12599000.0,-12599000.0
2018-12-31,VCYT,2018-12-31,14820000.0,,-22999000.0,,-22999000.0,65276000.0,58930000.0,-22233000.0,-22233000.0,,-1963000.0,,,,0.0,92008000.0,114241000.0,33078000.0,-766000.0,,-22999000.0,-22999000.0
2017-12-31,VCYT,2017-12-31,1495000.0,,-31003000.0,,-31003000.0,55348000.0,31372000.0,-26538000.0,-26538000.0,,-4941000.0,,,,0.0,71953000.0,98491000.0,40581000.0,-4465000.0,,-31003000.0,-31003000.0
2020-09-30,CRNC,2020-09-30,88899000.0,,-26140000.0,,-20631000.0,82784000.0,230132000.0,37568000.0,37568000.0,,-22737000.0,,,,-5509000.0,329646000.0,292078000.0,99514000.0,-63708000.0,,-20631000.0,-20631000.0
2019-09-30,CRNC,2019-09-30,93061000.0,,11184000.0,,100268000.0,62187000.0,212470000.0,36200000.0,36200000.0,,-22737000.0,,,,-89084000.0,303315000.0,267115000.0,90845000.0,-25016000.0,,100268000.0,100268000.0
2018-09-30,CRNC,2018-09-30,80957000.0,,36798000.0,,5881000.0,50426000.0,201786000.0,53797000.0,53797000.0,,-22737000.0,,,,30917000.0,276984000.0,223187000.0,75198000.0,-16999000.0,,5881000.0,5881000.0
2017-09-30,CRNC,2017-09-30,56755000.0,,63202000.0,,47276000.0,47394000.0,183093000.0,66283000.0,66283000.0,,-22737000.0,,,,15926000.0,244729000.0,178446000.0,61636000.0,-3081000.0,,47276000.0,47276000.0
2021-04-30,AVAV,2021-04-30,53764000.0,,23884000.0,14000.0,23331000.0,60512000.0,164558000.0,50282000.0,50282000.0,,-618000.0,,,,539000.0,394912000.0,344630000.0,230354000.0,-26398000.0,,23345000.0,23331000.0
2020-04-30,AVAV,2020-04-30,46477000.0,,47183000.0,14000.0,41074000.0,60322000.0,153102000.0,46303000.0,46303000.0,,-618000.0,,,,5848000.0,367296000.0,320993000.0,214194000.0,880000.0,-265000.0,41335000.0,41074000.0
2019-04-30,AVAV,2019-04-30,34234000.0,,46534000.0,4000.0,47438000.0,55945000.0,128403000.0,38224000.0,38224000.0,,-618000.0,,,,4641000.0,314274000.0,276050000.0,185871000.0,8310000.0,5526000.0,41893000.0,47438000.0
2018-04-30,AVAV,2018-04-30,26433000.0,,31334000.0,23000.0,17863000.0,49805000.0,107685000.0,31447000.0,31447000.0,,-618000.0,,,,9800000.0,268424000.0,236977000.0,160739000.0,-113000.0,-3887000.0,21534000.0,17863000.0
2020-06-30,DAVA,2020-06-30,,,25256000.0,,21410000.0,77381000.0,100151000.0,22770000.0,22770000.0,,-1891000.0,,,,3846000.0,350950000.0,328180000.0,250799000.0,2486000.0,,21410000.0,21410000.0
2019-06-30,DAVA,2019-06-30,,,30100000.0,,24007000.0,65857000.0,98827000.0,32970000.0,32970000.0,,-345000.0,,,,6093000.0,287930000.0,254960000.0,189103000.0,-2870000.0,,24007000.0,24007000.0
2018-06-30,DAVA,2018-06-30,,,24650000.0,,18975000.0,45504000.0,72170000.0,26666000.0,26666000.0,,-572000.0,,,,5675000.0,217613000.0,190947000.0,145443000.0,-2016000.0,,18975000.0,18975000.0
2017-06-30,DAVA,2017-06-30,,,21700000.0,,16832000.0,27001000.0,50608000.0,23607000.0,23607000.0,,-408000.0,,,,4868000.0,159368000.0,135761000.0,108760000.0,-1907000.0,,16832000.0,16832000.0
2020-12-31,PAYC,2020-12-31,90244000.0,,185936000.0,,143453000.0,413916000.0,743656000.0,186123000.0,186123000.0,,-1399000.0,,,,42483000.0,841434000.0,655311000.0,97778000.0,-187000.0,,143453000.0,143453000.0
2019-12-31,PAYC,2019-12-31,73080000.0,,226087000.0,,180576000.0,306820000.0,648335000.0,226224000.0,226224000.0,,-2315000.0,,,,45511000.0,737671000.0,511447000.0,89336000.0,-137000.0,,180576000.0,180495000.0
2018-12-31,PAYC,2018-12-31,46247000.0,,174711000.0,,137065000.0,240486000.0,490105000.0,173715000.0,173715000.0,,-766000.0,,,,37646000.0,566336000.0,392621000.0,76231000.0,996000.0,,137065000.0,136906000.0
2017-12-31,PAYC,2017-12-31,30430000.0,,127732000.0,,123486000.0,191074000.0,370609000.0,129710000.0,129710000.0,,-911000.0,,,,4246000.0,433047000.0,303337000.0,62438000.0,-1978000.0,,123486000.0,123171000.0
2020-12-31,TDOC,2020-12-31,164941000.0,,-575993000.0,,-485136000.0,886882000.0,703133000.0,-418185000.0,-418185000.0,,-61586000.0,,,,-90857000.0,1093962000.0,1512147000.0,390829000.0,-157808000.0,,-485136000.0,-485136000.0
2019-12-31,TDOC,2019-12-31,64644000.0,,-109455000.0,,-98864000.0,339068000.0,368842000.0,-73822000.0,-73822000.0,,-37935000.0,,,,-10591000.0,553307000.0,627129000.0,184465000.0,-35633000.0,,-98864000.0,-98864000.0
2018-12-31,TDOC,2018-12-31,54373000.0,,-96966000.0,,-97084000.0,265160000.0,289172000.0,-65963000.0,-65963000.0,,-30385000.0,,,,118000.0,417907000.0,483870000.0,128735000.0,-31003000.0,,-97084000.0,-97084000.0
2017-12-31,TDOC,2017-12-31,34459000.0,,-107007000.0,,-106782000.0,180300000.0,171656000.0,-62198000.0,-62198000.0,,-10279000.0,,,,-225000.0,233279000.0,295477000.0,61623000.0,-44809000.0,,-106782000.0,-106782000.0
2020-12-31,CRSP,2020-12-31,,,-348056000.0,,-348865000.0,88208000.0,-266227000.0,-354435000.0,-354435000.0,,,,,,809000.0,719000.0,355154000.0,266946000.0,6379000.0,,-348865000.0,-348865000.0
2019-12-31,CRSP,2019-12-31,,,67306000.0,,66858000.0,63488000.0,110228000.0,46740000.0,46740000.0,,,,,,448000.0,289590000.0,242850000.0,179362000.0,20566000.0,,66858000.0,66858000.0
2018-12-31,CRSP,2018-12-31,,,-164428000.0,,-164981000.0,48294000.0,-110649000.0,-158943000.0,-158943000.0,,,,,,553000.0,3124000.0,162067000.0,113773000.0,-5485000.0,,-164981000.0,-164981000.0
2017-12-31,CRSP,2017-12-31,,,-66608000.0,,-68357000.0,35845000.0,-28803000.0,-64648000.0,-64648000.0,,,,,,1749000.0,40997000.0,105645000.0,69800000.0,-1960000.0,,-68357000.0,-68357000.0
2020-12-31,BIPC,2020-12-31,,,37000000.0,1150000000.0,-552000000.0,33000000.0,1186000000.0,870000000.0,870000000.0,,-214000000.0,,,,269000000.0,1430000000.0,560000000.0,244000000.0,-833000000.0,,-232000000.0,-552000000.0
2019-12-31,BIPC,2019-12-31,,,842000000.0,1623000000.0,197000000.0,30000000.0,1375000000.0,1037000000.0,1037000000.0,,-156000000.0,,,,272000000.0,1619000000.0,582000000.0,244000000.0,-195000000.0,,570000000.0,197000000.0
2018-12-31,BIPC,2018-12-31,,,815000000.0,1787000000.0,202000000.0,24000000.0,1325000000.0,982000000.0,982000000.0,,-127000000.0,,,,234000000.0,1561000000.0,579000000.0,236000000.0,-167000000.0,,581000000.0,202000000.0
2017-12-31,BIPC,2017-12-31,,,753000000.0,3298000000.0,207000000.0,25000000.0,1128000000.0,840000000.0,840000000.0,,-71000000.0,,,,176000000.0,1323000000.0,483000000.0,195000000.0,-87000000.0,,577000000.0,207000000.0
2021-01-31,PLAN,2021-01-31,100523000.0,,-149876000.0,,-153967000.0,392032000.0,338776000.0,-153779000.0,-153779000.0,,,,,,4091000.0,447755000.0,601534000.0,108979000.0,3903000.0,,-153967000.0,-153967000.0
2020-01-31,PLAN,2020-01-31,68396000.0,,-144764000.0,,-149217000.0,335982000.0,257245000.0,-147133000.0,-147133000.0,,,,,,4453000.0,348022000.0,495155000.0,90777000.0,2369000.0,,-149217000.0,-149217000.0
2019-01-31,PLAN,2019-01-31,48998000.0,,-127807000.0,,-131016000.0,252509000.0,173244000.0,-128263000.0,-128263000.0,,,,,,3209000.0,240642000.0,368905000.0,67398000.0,456000.0,,-131016000.0,-131016000.0
2018-01-31,PLAN,2018-01-31,30908000.0,,-46293000.0,,-47554000.0,131373000.0,116362000.0,-45919000.0,-45919000.0,,,,,,1261000.0,168347000.0,214266000.0,51985000.0,-374000.0,,-47554000.0,-47554000.0
2020-12-31,GLOB,2020-12-31,,,76524000.0,,54217000.0,191572000.0,304825000.0,96588000.0,96588000.0,16665000.0,-8875000.0,,,,22307000.0,814139000.0,717551000.0,509314000.0,-20064000.0,,54217000.0,54217000.0
2019-12-31,GLOB,2019-12-31,,,69032000.0,,54015000.0,146958000.0,254413000.0,91254000.0,91254000.0,16201000.0,-5109000.0,,,,15017000.0,659325000.0,568071000.0,404912000.0,-22222000.0,,54015000.0,54015000.0
2018-12-31,GLOB,2018-12-31,,,67464000.0,,51677000.0,125120000.0,205534000.0,74085000.0,74085000.0,6329000.0,-677000.0,,,,15868000.0,522310000.0,448225000.0,316776000.0,-6621000.0,,51596000.0,51677000.0
2017-12-31,GLOB,2017-12-31,,,38544000.0,-40000.0,30539000.0,103786000.0,150678000.0,40586000.0,40586000.0,6306000.0,-883000.0,,,,8081000.0,413439000.0,372853000.0,262761000.0,-2042000.0,,30463000.0,30539000.0
2020-12-31,ETSY,2020-12-31,180080000.0,,365709000.0,,349246000.0,654987000.0,1260880000.0,425813000.0,425813000.0,,-42025000.0,,,,16463000.0,1725625000.0,1299812000.0,464745000.0,-60104000.0,,349246000.0,349246000.0
2019-12-31,ETSY,2019-12-31,121878000.0,,80646000.0,,95894000.0,332787000.0,547343000.0,92678000.0,92678000.0,,-24320000.0,,,,-15248000.0,818379000.0,725701000.0,271036000.0,-12032000.0,,95894000.0,95894000.0
2018-12-31,ETSY,2018-12-31,97249000.0,,55078000.0,,77491000.0,240896000.0,412931000.0,74786000.0,74786000.0,,-22178000.0,,,,-22413000.0,603693000.0,528907000.0,190762000.0,-19708000.0,,77491000.0,77454000.0
2017-12-31,ETSY,2017-12-31,71384000.0,,32265000.0,,81800000.0,190644000.0,290983000.0,28955000.0,28955000.0,,-11130000.0,,,,-49535000.0,441231000.0,412276000.0,150248000.0,3310000.0,,81800000.0,81720000.0
2020-12-31,KNSL,2020-12-31,,,100413000.0,,88419000.0,,85643000.0,100413000.0,100413000.0,-14770000.0,,,,,11994000.0,459886000.0,359473000.0,374243000.0,0.0,,88419000.0,88419000.0
2019-12-31,KNSL,2019-12-31,,,76051000.0,,63316000.0,,63761000.0,76051000.0,76051000.0,-12290000.0,,,,,12735000.0,315888000.0,239837000.0,252127000.0,0.0,,63316000.0,63316000.0
2018-12-31,KNSL,2018-12-31,,,40480000.0,,33787000.0,,30200000.0,40480000.0,40480000.0,-10280000.0,,,,,6693000.0,222114000.0,181634000.0,191914000.0,0.0,,33787000.0,33787000.0
2017-12-31,KNSL,2017-12-31,,,38521000.0,,24901000.0,,29151000.0,38521000.0,38521000.0,-9370000.0,,,,,13620000.0,186776000.0,148255000.0,157625000.0,0.0,,24901000.0,24901000.0
2020-12-31,SEDG,2020-12-31,163123000.0,,163666000.0,,140322000.0,159104000.0,461359000.0,139132000.0,139132000.0,,-8515000.0,,,,23344000.0,1459271000.0,1320139000.0,997912000.0,24534000.0,,140322000.0,140322000.0
2019-12-31,SEDG,2019-12-31,121351000.0,,178603000.0,,146549000.0,137345000.0,479338000.0,220642000.0,220642000.0,,-4805000.0,,,,33646000.0,1425660000.0,1205018000.0,946322000.0,-42039000.0,,144957000.0,146549000.0
2018-12-31,SEDG,2018-12-31,82245000.0,,137123000.0,8318000.0,128833000.0,97571000.0,319236000.0,139420000.0,139420000.0,,-2536000.0,,,,9077000.0,937237000.0,797817000.0,618001000.0,-2297000.0,,128046000.0,128833000.0
2017-12-31,SEDG,2017-12-31,54966000.0,,100244000.0,8318000.0,84172000.0,68714000.0,214766000.0,91086000.0,91086000.0,,-2536000.0,,,,16072000.0,607045000.0,515959000.0,392279000.0,9158000.0,,84172000.0,84172000.0
2020-08-01,SFIX,2020-08-01,,,-47722000.0,,-67117000.0,805874000.0,754210000.0,-51664000.0,-51664000.0,,,,,,19395000.0,1711733000.0,1763397000.0,957523000.0,3942000.0,,-67117000.0,-67117000.0
2019-08-03,SFIX,2019-08-03,,,30821000.0,,36881000.0,679634000.0,703129000.0,23495000.0,23495000.0,,,,,,-6060000.0,1577558000.0,1554063000.0,874429000.0,7326000.0,,36881000.0,36863000.0
2018-07-28,SFIX,2018-07-28,,,54713000.0,,44900000.0,492998000.0,536022000.0,43024000.0,43024000.0,,,,,,9813000.0,1226505000.0,1183481000.0,690483000.0,11689000.0,,44900000.0,35541000.0
2017-07-29,SFIX,2017-07-29,,,12801000.0,,-594000.0,402781000.0,434421000.0,31640000.0,31640000.0,,,,,,13395000.0,977139000.0,945499000.0,542718000.0,-18839000.0,,-594000.0,-594000.0
2020-12-31,CWBHF,2020-12-31,5951000.0,,-40874000.0,,-47186000.0,92827000.0,52255000.0,-46523000.0,-46523000.0,,-1260000.0,,,,6312000.0,95226000.0,141749000.0,42971000.0,5649000.0,,-47186000.0,-47186000.0
2019-12-31,CWBHF,2019-12-31,1754000.0,,-21209000.0,,-15567000.0,73653000.0,50602000.0,-24805000.0,-24805000.0,,-326000.0,,,,-5642000.0,94594000.0,119399000.0,43992000.0,3596000.0,,-15567000.0,-15567000.0
2018-12-31,CWBHF,2018-12-31,837000.0,,15542000.0,,11808000.0,35145000.0,52300000.0,16318000.0,16318000.0,,-185000.0,,,,3734000.0,69501000.0,53183000.0,17201000.0,-776000.0,,11808000.0,11808000.0
2017-12-31,CWBHF,2017-12-31,508000.0,,11795000.0,,7475000.0,17413000.0,29943000.0,12022000.0,12022000.0,,-247000.0,,,,4320000.0,40007000.0,27985000.0,10064000.0,-227000.0,,7475000.0,7475000.0
2020-12-31,NTB,2020-12-31,,,149595000.0,,147217000.0,288556000.0,494189000.0,0.0,163414000.0,42219000.0,,,,,2378000.0,494189000.0,330775000.0,0.0,-13819000.0,,147217000.0,147217000.0
2019-12-31,NTB,2019-12-31,,,175704000.0,,177075000.0,290624000.0,532628000.0,0.0,202655000.0,39349000.0,,,,,-1371000.0,532628000.0,329973000.0,0.0,-26951000.0,,177075000.0,177075000.0
2018-12-31,NTB,2018-12-31,,,196468000.0,,195184000.0,278603000.0,517811000.0,0.0,202559000.0,36649000.0,,,,,1284000.0,517811000.0,315252000.0,0.0,-6091000.0,,195184000.0,195184000.0
2017-12-31,NTB,2017-12-31,,,154339000.0,,153252000.0,257725000.0,454675000.0,0.0,162621000.0,34329000.0,,,,,1087000.0,454675000.0,292054000.0,0.0,-8282000.0,,153252000.0,153252000.0
2020-12-31,UPWK,2020-12-31,83471000.0,,-22717000.0,,-22867000.0,204743000.0,269361000.0,-22408000.0,-22408000.0,3555000.0,-778000.0,,,,150000.0,373628000.0,396036000.0,104267000.0,-309000.0,,-22867000.0,-22867000.0
2019-12-31,UPWK,2019-12-31,64027000.0,,-16631000.0,,-16659000.0,163218000.0,212418000.0,-18732000.0,-18732000.0,3905000.0,-1306000.0,,,,28000.0,300562000.0,319294000.0,88144000.0,2101000.0,,-16659000.0,-16659000.0
2018-12-31,UPWK,2018-12-31,55488000.0,,-19892000.0,,-19907000.0,122299000.0,171896000.0,-11712000.0,-11712000.0,5821000.0,-2038000.0,,,,15000.0,253354000.0,265066000.0,81458000.0,-8180000.0,,-19907000.0,-19907000.0
2017-12-31,UPWK,2017-12-31,45604000.0,,-4145000.0,,-4123000.0,90378000.0,137109000.0,-3123000.0,-3123000.0,4250000.0,-960000.0,,,,-22000.0,202552000.0,205675000.0,65443000.0,-1022000.0,,-4123000.0,-10629000.0
2021-01-31,HQY,2021-01-31,124809000.0,,4140000.0,,8834000.0,134457000.0,415334000.0,80004000.0,80004000.0,,-34881000.0,,,,-4694000.0,733570000.0,653566000.0,318236000.0,-75864000.0,,8834000.0,8834000.0
2020-01-31,HQY,2020-01-31,77576000.0,,43155000.0,,39664000.0,104512000.0,325909000.0,109117000.0,109117000.0,,-24772000.0,,,,3491000.0,531993000.0,422876000.0,206084000.0,-65962000.0,,39664000.0,39664000.0
2019-01-31,HQY,2019-01-31,35057000.0,,75818000.0,,73899000.0,62537000.0,181193000.0,77670000.0,77670000.0,,-270000.0,,,,1919000.0,287243000.0,209573000.0,106050000.0,-1852000.0,,73899000.0,73899000.0
